,helpful_votes,location_id,lang,review_id,review,review_subject,trip_type,travel_date,rating,location_name,province,place_id
245,0,24074729,en,955414753,"A visit to this might market was one of our favorite things that we did in Bangkok.  The stall holders were friendly without being pushy. There was a good mix of food, drinks, souvenirs and clothing.   Although it was crowded there’s adequate space in the alleys not to be pushed around.  A couple of downsides was how difficult it was to get a taxi after.  No one would put their meters on so you end up layover the odds.  Also the place where we chose to eat (right in the centre of the market) didn’t deliver all of our order and if we hadn’t checked the bill properly would have paid for a bunch of stuff we didn’t eat.  Despite this it remains a place I can’t wait to return to.",Don’t miss this night market.,Family,2024-06-30,5,Jodd Fairs,Bangkok,P03022261
246,0,25571501,en,930019551,Finally visited the (in)famous Jodd Fairs. Better than the on at Rama 9 (because more locals). Foods galore! Do bring a lot of cash with you as there are no ATMs and you can only pay with QR (and cash) otherwise.,Great visit,Family,2023-12-31,5,Jodd Fairs DanNeramit,Bangkok,P03022261
247,0,25571501,en,929540899,"We went on a weekday and was pleased that this Jodd Fair wasn’t so packed. There were so many sights to see, shopping, as well as good food! Loved the castle and hot air balloon light-ups there. Definitely very insta-worthy! 

It is a 900m walk from the nearest BTS. Would recommend grabbing if you’re not a fan of walking. There is a Central Plaza mall nearby in case you want to dine somewhere air-conditioned afterwards.",Best Jodd Fair,Friends getaway,2023-12-31,5,Jodd Fairs DanNeramit,Bangkok,P03022261
248,0,25571501,en,922842536,"Of the three night markets we visited in this trip, only the weather for this night is not raining.

The castle is nice for photo taking. U need to climb the stairs into the upper levels of the castle. Nothing much.

We bought a ""ikea"" bag, pants, fragrance etc here.

We took the BTS back to silom.",Come here for photo,Friends getaway,2023-10-31,4,Jodd Fairs DanNeramit,Bangkok,P03022261
249,0,25571501,en,913767844,"First bkk visit after the pandemic. Very touristy, with tourists from an infamous country known to be rowdy and loud. Many of the shop owners speak basic english. Competitive food stall staffs speaking chinese to get ppl to patronise them. 
",Jodd fair,Solo travel,2023-07-31,5,Jodd Fairs DanNeramit,Bangkok,P03022261
250,0,25571501,en,912406059,"There’s a new jodd Fair at Dannermit. This night market highlight i guess would be the instagramtable castle that is situated at the entrance itself. However, this is further off and all the stores sell basically the same thing as the old jodd fair market at Rama 9. If you have limited time, I would suggest visting the old jodd fair market instead. Nearer and it also has a mall next to it.",New jodd Fair,Solo travel,2023-08-31,5,Jodd Fairs DanNeramit,Bangkok,P03022261
251,0,9735832,en,616606957,"We took Sky Train to talat Phlu station, walked about 10 minutes to get to the market! Interesting experience, having meal next to railway and watching the trains passing by. Options of street food, thai dessert, really love this area, would recommend a visit. ",Worth a visit - very local! ,Friends getaway,2017-08-31,5,Talat Phlu Train Station,Bangkok,P03025470
252,0,9735832,en,570706088,"Took the overnight train from bangkok to Chiang Mai, bought a 2 class ANSHC and it was great. Spacious and it seemed new! It had a small restaurant inside and good A/C. The train was on time and the beds were confortable. I would definitely recommend and take this train again.",Regular train station,Friends getaway,2018-02-28,4,Talat Phlu Train Station,Bangkok,P03025470
253,0,9735832,en,533865793,"I did not know whether to laugh or cry, you are walking a 
long a railway track hidden by solid rows on both sides
by market stalls ,selling the most amazing array of foods.
The choice quite stunning, then all of sudden there is a 
train whistle and the stalls slide their wares away from the track in a polished manner and recover the awnings.The
train chugs through the crowds ,some of whom seem desperate with their selfie sticks to get run over. Once the
Train passes stalls slide out canopies folded and trading continues.
Quite a show,Health and safety in the UK would have a heart attack.",Complete chaos that works,Solo travel,2017-10-31,5,Talat Phlu Train Station,Bangkok,P03025470
254,1,9735832,en,438868805,"If you think it will be romantic to take an overnight train from Bangkok to Chiang Mai, get the picture of the Orient Express out of your head. The train is definitely 3rd world. They hand you sheets for the 4-to a quarter bunks that open onto a hallway. Curtains are broken. Toilets are unclean. The dining car had broken seats but we opted for that and to see the view of the countryside. We decided to keep a sense of humor as we are about 60 and spoke to the many backpackers on board. Just a heads up if this is not your cup of tea.",We are Still Laughing,Couples,2016-11-30,1,Talat Phlu Train Station,Bangkok,P03025470
255,0,9735832,en,347005985,"The train will never get you anywhere on time. They are almost always delayed a minimum of 4 hours. Every time I take the train, I always either miss the bus I'm supposed to catch afterwards, or miss the connecting train that I am supposed to catch after. The times are NEVER correct. NEVER BUY JOINT TICKETS. This is the fourth time I've been stranded for over 24 hours in a strange city, missing my pre booked hotel, bus, or private taxi, or ferry. You would think I would have learned from the past three experiences, but this is the last time. If you ever have a connecting train, you WILL MISS YOUR CONNECTION FROM DELAYS. Save your money and buy a plane ticket. The trains are old, and derail constantly, very dirty, and are never on time. I sincerely highly recommend taking a plane, unless you have a minimum of 24 hours to waste. And when their trains are late, you get no refund on top of it. ",Do NOT take the train,Business,2016-02-29,1,Talat Phlu Train Station,Bangkok,P03025470
256,0,17131579,en,958811209,"I loved this quite temple. There are four small Buddha rooms and two big halls. Like another reviewer said, the temple was allowed to ""decay"" although it seems like a harsh word but it added to the place's charm. 

There was a Thai gentleman with a lovely smile explaining in the temple. Not sure if he is a resident there or was a guide for other tourists. 

I would rather visit this temple than be one in the hordes visiting the grand palace. ",Quaint and charming temple. ,Solo travel,2024-07-31,5,Wat Chantharam Worawihan (Wat Klang Talat Phlu),Bangkok,P03025470
257,0,17131579,en,883878698,"This temple is rather small and has few tourist visitors. Here you can see Thai temple practicing their religion undisturbed. Compared to its size, the decoration is quite nice. While you make a klong tour, just tell the boat pilot to stop here for a couple of minutes.",Small temple with genuine religious service,NONE,2023-03-31,3,Wat Chantharam Worawihan (Wat Klang Talat Phlu),Bangkok,P03025470
